report_date,account_id,campaign_id,impressions,clicks,costs,conversions
2020-04-14 00:00:00,1001396452,30279304,526,4,265.842,0
2020-04-14 00:00:00,1001289337,24471016,5901,0,0.0,0
2020-04-14 00:00:00,1001289337,28439198,43,0,0.0,0
2020-04-14 00:00:00,1001396452,30354007,4534,0,0.0,0
2020-04-14 00:00:00,1001289337,24471017,251,3,269.244,0
2020-04-14 00:00:00,1001388197,30411164,3115,0,0.0,0
2020-04-14 00:00:00,1001388197,30411163,39050,27,3183.117,0
2020-04-14 00:00:00,1001388197,30411163,6111,1,104.083,0
2020-04-14 00:00:00,1001388197,30411164,1293,6,1345.601,0
2020-04-14 00:00:00,1001388197,30411164,261,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,5006,0,0.0,0
2020-04-14 00:00:00,1001289337,28439198,48,0,0.0,0
2020-04-14 00:00:00,1001289337,28439198,17,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,413,1,185.371,0
2020-04-14 00:00:00,1001289337,24471016,482,0,0.0,0
2020-04-14 00:00:00,1001388197,30411164,111,0,0.0,0
2020-04-14 00:00:00,1001388197,30411163,8540,2,69.34,0
2020-04-14 00:00:00,1001289337,24471016,92,0,0.0,0
2020-04-14 00:00:00,1001854178,30451316,2090,15,1900.208,0
2020-04-14 00:00:00,1001854178,30451319,4085,3,774.109,0
2020-04-14 00:00:00,1001289337,26114546,2342,10,2207.573,1
2020-04-14 00:00:00,1001289337,24471016,225,0,0.0,0
2020-04-14 00:00:00,1001396452,30413682,288,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,2,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,637,0,0.0,0
2020-04-14 00:00:00,1001396452,30279305,318,1,68.837,0
2020-04-14 00:00:00,1001388197,30411164,1798,1,202.662,0
2020-04-14 00:00:00,1001396452,30413682,2662,4,388.618,0
2020-04-14 00:00:00,1001396452,30279304,366,3,161.917,0
2020-04-14 00:00:00,1001396452,30279305,321,1,61.981,0
2020-04-14 00:00:00,1001289337,24471016,1005,1,189.795,0
2020-04-14 00:00:00,1001289337,24471016,644,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,327,0,0.0,0
2020-04-14 00:00:00,1001289337,30161119,194,0,0.0,0
2020-04-14 00:00:00,1001289337,24471017,117,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,280,0,0.0,0
2020-04-14 00:00:00,1001396452,30299635,1608,0,0.0,0
2020-04-14 00:00:00,1001396452,30299635,190,2,55.865,0
2020-04-14 00:00:00,1001289337,24471016,5663,0,0.0,0
2020-04-14 00:00:00,1001396452,30417042,297,1,60.74,0
2020-04-14 00:00:00,1001388197,30411164,65230,26,4157.838,2
2020-04-14 00:00:00,1001289337,24471016,1567,0,0.0,0
2020-04-14 00:00:00,1001854178,30451316,3606,15,3429.077,0
2020-04-14 00:00:00,1001854178,30451317,14664,30,5500.232,0
2020-04-14 00:00:00,1001388197,30411164,638,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,155,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,194,0,0.0,0
2020-04-14 00:00:00,1001289337,28439198,11,0,0.0,0
2020-04-14 00:00:00,1001388197,30411164,1978,1,239.702,0
2020-04-14 00:00:00,1001854178,30451318,2311,4,1078.177,0
2020-04-14 00:00:00,1001289337,24471016,2215,0,0.0,0
2020-04-14 00:00:00,1001289337,28439198,37,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,293,1,123.952,0
2020-04-14 00:00:00,1001289337,24471017,113,0,0.0,0
2020-04-14 00:00:00,1001289337,28439198,494,1,284.656,0
2020-04-14 00:00:00,1001388197,30411163,11383,2,209.423,0
2020-04-14 00:00:00,1001388197,30411164,583,0,0.0,0
2020-04-14 00:00:00,1001396452,30417042,501,0,0.0,0
2020-04-14 00:00:00,1001396452,30417042,616,0,0.0,0
2020-04-14 00:00:00,1001396452,30145511,217,0,0.0,0
2020-04-14 00:00:00,1001396452,30279305,948,0,0.0,0
2020-04-14 00:00:00,1001396452,30279305,739,2,136.483,0
2020-04-14 00:00:00,1001396452,30145511,613,1,96.242,0
2020-04-14 00:00:00,1001396452,30279305,343,2,171.59,0
2020-04-14 00:00:00,1001388197,30411163,38812,24,2722.119,0
2020-04-14 00:00:00,1001396452,30145511,1511,2,141.097,0
2020-04-14 00:00:00,1001396452,30145511,149,0,0.0,0
2020-04-14 00:00:00,1001854178,30451316,3850,15,3096.672,1
2020-04-14 00:00:00,1001854178,30451318,3658,9,1022.276,0
2020-04-14 00:00:00,1001388197,30411164,636,1,239.772,0
2020-04-14 00:00:00,1001289337,24471017,93,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,312,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,263,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,8177,5,208.537,0
2020-04-14 00:00:00,1001289337,24471016,1319,0,0.0,0
2020-04-14 00:00:00,1001289337,26114546,429,4,1034.885,0
2020-04-14 00:00:00,1001289337,24471016,650,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,1217,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,157,0,0.0,0
2020-04-14 00:00:00,1001388197,30411164,547,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,391,2,741.832,1
2020-04-14 00:00:00,1001289337,24471016,650,2,190.662,0
2020-04-14 00:00:00,1001289337,24471016,844,3,116.744,1
2020-04-14 00:00:00,1001289337,28439198,94,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,2095,1,160.541,0
2020-04-14 00:00:00,1001289337,24471016,225,0,0.0,0
2020-04-14 00:00:00,1001289337,30161119,233,5,768.619,0
2020-04-14 00:00:00,1001289337,24471016,1910,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,290,0,0.0,0
2020-04-14 00:00:00,1001388197,30411164,2031,2,465.766,0
2020-04-14 00:00:00,1001396452,30136449,30,0,0.0,0
2020-04-14 00:00:00,1001396452,30136449,156,0,0.0,0
2020-04-14 00:00:00,1001396452,30279304,515,3,206.101,0
2020-04-14 00:00:00,1001289337,26114546,412,1,516.847,0
2020-04-14 00:00:00,1001396452,30417042,1620,2,178.686,0
2020-04-14 00:00:00,1001396452,30417042,1401,7,537.062,0
2020-04-14 00:00:00,1001388197,30411163,12633,1,57.661,0
2020-04-14 00:00:00,1001388197,30411163,10628,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,5669,14,876.113,1
2020-04-14 00:00:00,1001289337,24471016,421,4,910.604,0
2020-04-14 00:00:00,1001396452,30417042,1323,2,116.427,0
2020-04-14 00:00:00,1001396452,30136449,565,1,68.47,0
2020-04-14 00:00:00,1001289337,24471016,464,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,170,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,200,2,1078.72,0
2020-04-14 00:00:00,1001289337,24471016,350,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,3266,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,77,0,0.0,0
2020-04-14 00:00:00,1001289337,28439198,318,1,76.392,0
2020-04-14 00:00:00,1001289337,24471016,496,0,0.0,0
2020-04-14 00:00:00,1001289337,28439198,137,1,282.7,0
2020-04-14 00:00:00,1001289337,24471016,113,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,5869,1,199.752,0
2020-04-14 00:00:00,1001289337,24471016,360,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,5640,8,376.533,0
2020-04-14 00:00:00,1001396452,30354006,305,0,0.0,0
2020-04-14 00:00:00,1001396452,30417042,406,0,0.0,0
2020-04-14 00:00:00,1001396452,30417042,590,0,0.0,0
2020-04-14 00:00:00,1001396452,30417042,342,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,2395,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,388,4,863.6,0
2020-04-14 00:00:00,1001396452,30417042,640,0,0.0,0
2020-04-14 00:00:00,1001396452,30417042,631,1,80.774,0
2020-04-14 00:00:00,1001396452,30279306,3770,5,167.125,0
2020-04-14 00:00:00,1001289337,24471016,2935,8,684.094,0
2020-04-14 00:00:00,1001289337,28439198,167,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,476,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,3330,4,261.927,0
2020-04-14 00:00:00,1001289337,24471016,72,0,0.0,0
2020-04-14 00:00:00,1001388197,30411163,8921,1,164.629,0
2020-04-14 00:00:00,1001289337,26114546,2974,5,621.752,0
2020-04-14 00:00:00,1001289337,24471016,24,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,447,0,0.0,0
2020-04-14 00:00:00,1001854178,30451316,3713,6,1304.017,1
2020-04-14 00:00:00,1001388197,30411164,841,0,0.0,0
2020-04-14 00:00:00,1001388197,30411163,8145,0,0.0,0
2020-04-14 00:00:00,1001388197,30411164,33218,23,4799.013,0
2020-04-14 00:00:00,1001289337,24471017,43,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,202,0,0.0,0
2020-04-14 00:00:00,1001396452,30413682,329,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,1298,4,606.017,0
2020-04-14 00:00:00,1001396452,30417042,524,1,85.635,0
2020-04-14 00:00:00,1001396452,30417042,488,1,41.919,0
2020-04-14 00:00:00,1001388197,30411163,602899,402,42929.652,6
2020-04-14 00:00:00,1001396452,30299635,951,1,76.492,0
2020-04-14 00:00:00,1001289337,24471016,5,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,6,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,834,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,2737,0,0.0,0
2020-04-14 00:00:00,1001396452,30299635,1617,3,181.582,0
2020-04-14 00:00:00,1001289337,24471016,70,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,164,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,1261,10,2397.651,1
2020-04-14 00:00:00,1001854178,30451317,12467,18,3612.453,1
2020-04-14 00:00:00,1001388197,30411163,7667,0,0.0,0
2020-04-14 00:00:00,1001396452,30145511,760,0,0.0,0
2020-04-14 00:00:00,1001396452,30299635,916,1,63.11,0
2020-04-14 00:00:00,1001396452,30299635,2173,3,248.455,0
2020-04-14 00:00:00,1001289337,24471016,2330,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,306,0,0.0,0
2020-04-14 00:00:00,1001289337,24471017,374,1,81.558,0
2020-04-14 00:00:00,1001289337,26114546,2362,5,2075.635,0
2020-04-14 00:00:00,1001388197,30411164,8,0,0.0,0
2020-04-14 00:00:00,1001396452,30145511,1211,0,0.0,0
2020-04-14 00:00:00,1001396452,30145511,566,2,89.312,0
2020-04-14 00:00:00,1001289337,24471016,127,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,316,1,170.639,0
2020-04-14 00:00:00,1001388197,30411164,1271,0,0.0,0
2020-04-14 00:00:00,1001396452,30279304,99,0,0.0,0
2020-04-14 00:00:00,1001396452,30413682,322,2,199.799,0
2020-04-14 00:00:00,1001396452,30279305,351,0,0.0,0
2020-04-14 00:00:00,1001289337,28439198,21,0,0.0,0
2020-04-14 00:00:00,1001289337,28439198,65,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,130,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,460,1,50.237,0
2020-04-14 00:00:00,1001396452,30279305,337,0,0.0,0
2020-04-14 00:00:00,1001388197,30411163,25085,10,851.7,0
2020-04-14 00:00:00,1001396452,30279305,327,0,0.0,0
2020-04-14 00:00:00,1001396452,30279304,98,0,0.0,0
2020-04-14 00:00:00,1001396452,30279304,351,1,36.409,0
2020-04-14 00:00:00,1001388197,30411164,1692,1,159.44,0
2020-04-14 00:00:00,1001388197,30411164,20735,1,547.855,0
2020-04-14 00:00:00,1001289337,24471016,1748,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,5,0,0.0,0
2020-04-14 00:00:00,1001289337,24471017,40,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,684,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,14,0,0.0,0
2020-04-14 00:00:00,1001396452,30279304,387,2,114.36,0
2020-04-14 00:00:00,1001289337,24471016,239,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,1298,6,805.031,1
2020-04-14 00:00:00,1001289337,24471016,3124,2,163.03,0
2020-04-14 00:00:00,1001396452,30136449,70,0,0.0,0
2020-04-14 00:00:00,1001396452,30279304,194,0,0.0,0
2020-04-14 00:00:00,1001396452,30279304,347,1,15.73,0
2020-04-14 00:00:00,1001289337,24471016,4325,6,294.735,0
2020-04-14 00:00:00,1001396452,30413682,1236,0,0.0,0
2020-04-14 00:00:00,1001396452,30279304,1514,2,121.201,0
2020-04-14 00:00:00,1001388197,30411164,1470,0,0.0,0
2020-04-14 00:00:00,1001396452,30279304,1122,7,487.416,0
2020-04-14 00:00:00,1001388197,30411164,63926,17,2788.564,0
2020-04-14 00:00:00,1001388197,30411164,14680,20,6040.171,0
2020-04-14 00:00:00,1001396452,30413683,2552,5,160.722,0
2020-04-14 00:00:00,1001396452,30417042,454,0,0.0,0
2020-04-14 00:00:00,1001289337,24471016,8243,3,409.489,0
2020-04-14 00:00:00,1001396452,30413682,134,0,0.0,0
2020-04-14 00:00:00,1001396452,30413682,128,0,0.0,0
2020-04-14 00:00:00,1001388197,30411164,788,0,0.0,0
2020-04-15 00:00:00,1001289337,24471016,10689,1,76.388,0
2020-04-15 00:00:00,1001289337,24471016,3948,2,360.471,0
2020-04-15 00:00:00,1001289337,24471016,2045,2,85.815,0
2020-04-15 00:00:00,1001854178,30451318,3742,9,1829.8,0
2020-04-15 00:00:00,1001388197,30411164,65299,26,4564.856,1
2020-04-15 00:00:00,1001388197,30411164,2115,3,558.717,0
2020-04-15 00:00:00,1001396452,30417042,370,0,0.0,0
2020-04-15 00:00:00,1001289337,24471016,7515,13,873.882,0
2020-04-15 00:00:00,1001396452,30417042,386,0,0.0,0
2020-04-15 00:00:00,1001396452,30354006,609,0,0.0,0
2020-04-15 00:00:00,1001396452,30417042,660,2,149.478,0
2020-04-15 00:00:00,1001388197,30411164,12774,10,1960.979,1
2020-04-15 00:00:00,1001289337,24471016,5009,3,592.175,0
2020-04-15 00:00:00,1001396452,30279304,475,2,96.006,0
2020-04-15 00:00:00,1001396452,30417042,480,0,0.0,0
2020-04-15 00:00:00,1001396452,30279304,497,2,177.841,0
2020-04-15 00:00:00,1001396452,30354006,993,0,0.0,0
2020-04-15 00:00:00,1001396452,30354007,13851,6,341.852,0
2020-04-15 00:00:00,1001388197,30411164,69,0,0.0,0
2020-04-15 00:00:00,1001396452,30279304,300,0,0.0,0
2020-04-15 00:00:00,1001396452,30136449,1557,1,112.57,0
2020-04-15 00:00:00,1001396452,30136449,1500,3,203.958,0
2020-04-15 00:00:00,1001388197,30411163,26610,13,1228.495,0
2020-04-15 00:00:00,1001388197,30411163,27676,25,2469.294,0
2020-04-15 00:00:00,1001388197,30411164,1054,0,0.0,0
2020-04-15 00:00:00,1001388197,30411164,1229,1,112.461,0
2020-04-15 00:00:00,1001388197,30411164,46,0,0.0,0
2020-04-15 00:00:00,1001388197,30411164,10068,1,178.093,0
2020-04-15 00:00:00,1001388197,30411164,7,0,0.0,0
2020-04-15 00:00:00,1001396452,30413683,8848,13,491.351,0
2020-04-15 00:00:00,1001289337,24471016,3997,2,217.037,0
2020-04-15 00:00:00,1001289337,24471016,4114,3,309.479,0
2020-04-15 00:00:00,1001388197,30411164,1304,2,316.631,0
2020-04-15 00:00:00,1001396452,30417042,807,3,101.934,0
2020-04-15 00:00:00,1001396452,30279305,628,3,262.447,0
2020-04-15 00:00:00,1001396452,30279306,683,1,51.064,0
2020-04-15 00:00:00,1001396452,30413683,7502,1,32.792,0
2020-04-15 00:00:00,1001396452,30279305,537,2,222.146,0
2020-04-15 00:00:00,1001396452,30145511,924,0,0.0,0
2020-04-15 00:00:00,1001396452,30279306,3024,3,103.968,0
2020-04-15 00:00:00,1001396452,30279304,1291,1,102.093,0
2020-04-15 00:00:00,1001289337,24471016,1443,5,158.77,0
2020-04-15 00:00:00,1001388197,30411163,473962,188,11589.512,0
2020-04-15 00:00:00,1001854178,30451318,1444,5,522.945,0
2020-04-15 00:00:00,1001388197,30411164,6,0,0.0,0
2020-04-15 00:00:00,1001396452,30279304,700,3,288.42,0
2020-04-15 00:00:00,1001396452,30279304,4251,8,548.19,0
2020-04-15 00:00:00,1001289337,24471016,9200,3,435.297,0
2020-04-15 00:00:00,1001854178,30451316,2121,16,2045.994,0
2020-04-15 00:00:00,1001854178,30451316,2186,19,1909.857,0
2020-04-15 00:00:00,1001388197,30411164,832,2,267.148,0
2020-04-15 00:00:00,1001388197,30411163,25497,13,875.571,0
2020-04-15 00:00:00,1001289337,24471016,17784,17,746.342,2
2020-04-15 00:00:00,1001854178,30451318,1856,3,469.411,0
2020-04-15 00:00:00,1001396452,30145511,184,1,69.563,0
2020-04-15 00:00:00,1001396452,30145511,1562,1,19.887,0
2020-04-15 00:00:00,1001388197,30411164,539,1,488.321,0
2020-04-15 00:00:00,1001396452,30145511,631,0,0.0,0
2020-04-15 00:00:00,1001854178,30451316,3216,9,2064.348,0
2020-04-15 00:00:00,1001289337,24471016,3893,0,0.0,0
2020-04-15 00:00:00,1001289337,24471016,1937,3,144.526,1
2020-04-15 00:00:00,1001289337,24471016,4580,11,528.889,0
2020-04-15 00:00:00,1001396452,30417042,533,2,127.414,0
2020-04-15 00:00:00,1001854178,30451316,2088,13,1846.096,0
2020-04-15 00:00:00,1001396452,30299635,291,0,0.0,0
2020-04-15 00:00:00,1001396452,30299635,2460,2,140.97,0
2020-04-15 00:00:00,1001388197,30411164,106,0,0.0,0
2020-04-15 00:00:00,1001396452,30417042,561,2,132.347,0
2020-04-15 00:00:00,1001289337,24471016,2607,5,912.297,2
2020-04-15 00:00:00,1001289337,24471016,5309,0,0.0,0
2020-04-15 00:00:00,1001388197,30411164,5170,2,624.279,0
2020-04-15 00:00:00,1001396452,30136449,191,0,0.0,0
2020-04-15 00:00:00,1001289337,24471016,1631,1,87.007,0
2020-04-15 00:00:00,1001289337,24471016,12788,9,360.851,0
2020-04-15 00:00:00,1001396452,30279304,421,1,19.549,0
2020-04-15 00:00:00,1001396452,30279304,583,0,0.0,0
2020-04-15 00:00:00,1001396452,30354006,3265,4,473.853,0
2020-04-15 00:00:00,1001396452,30279304,197,1,29.749,0
2020-04-15 00:00:00,1001289337,24471016,1417,0,0.0,0
2020-04-15 00:00:00,1001289337,24471016,1075,3,553.738,1
2020-04-15 00:00:00,1001388197,30411163,502,0,0.0,0
2020-04-15 00:00:00,1001396452,30299635,1421,2,97.205,0
2020-04-15 00:00:00,1001396452,30417042,1329,2,125.021,0
2020-04-15 00:00:00,1001388197,30411164,64004,14,2593.651,0
2020-04-15 00:00:00,1001396452,30417042,1561,7,573.752,0
2020-04-15 00:00:00,1001396452,30145511,464,0,0.0,0
2020-04-15 00:00:00,1001396452,30299635,1180,0,0.0,0
2020-04-15 00:00:00,1001396452,30417042,1441,2,102.416,0
2020-04-15 00:00:00,1001388197,30411164,5033,5,649.659,1
2020-04-15 00:00:00,1001289337,24471016,11875,0,0.0,0
2020-04-15 00:00:00,1001388197,30411164,2084,1,381.548,0
2020-04-15 00:00:00,1001289337,24471016,3872,0,0.0,0
2020-04-15 00:00:00,1001396452,30299635,1403,0,0.0,0
2020-04-15 00:00:00,1001396452,30417042,343,1,17.488,0
2020-04-15 00:00:00,1001396452,30417042,625,0,0.0,0
2020-04-15 00:00:00,1001396452,30299635,2060,1,66.129,0
2020-04-15 00:00:00,1001396452,30299635,590,0,0.0,0
2020-04-15 00:00:00,1001854178,30451316,2951,9,1531.602,0
2020-04-15 00:00:00,1001388197,30411164,916,0,0.0,0
2020-04-15 00:00:00,1001388197,30411164,1058,0,0.0,0
2020-04-15 00:00:00,1001396452,30279305,1769,2,237.156,0
2020-04-15 00:00:00,1001388197,30411164,7630,10,1659.044,0
2020-04-15 00:00:00,1001388197,30411163,40562,34,3832.026,0
2020-04-15 00:00:00,1001396452,30279305,545,0,0.0,0
2020-04-15 00:00:00,1001396452,30279305,172,0,0.0,0
2020-04-15 00:00:00,1001289337,24471016,1975,3,142.112,0
2020-04-15 00:00:00,1001388197,30411164,564,0,0.0,0
2020-04-15 00:00:00,1001388197,30411163,24318,7,461.135,0
2020-04-15 00:00:00,1001396452,30279305,199,2,205.442,0
2020-04-15 00:00:00,1001388197,30411164,2079,4,713.336,0
2020-04-15 00:00:00,1001388197,30411164,126887,18,4065.132,0
2020-04-15 00:00:00,1001396452,30417042,684,1,16.442,0
2020-04-15 00:00:00,1001396452,30413683,7096,3,114.603,0
2020-04-15 00:00:00,1001388197,30411164,1927,2,322.301,0
2020-04-15 00:00:00,1001396452,30417042,807,0,0.0,0
2020-04-15 00:00:00,1001289337,24471016,1292,5,305.604,0
2020-04-15 00:00:00,1001289337,24471016,3439,1,592.684,0
2020-04-15 00:00:00,1001289337,24471016,1564,4,720.682,0
2020-04-15 00:00:00,1001396452,30279304,106,0,0.0,0
2020-04-15 00:00:00,1001396452,30413682,3877,6,398.159,0
2020-04-15 00:00:00,1001396452,30413682,3671,2,155.407,0
2020-04-15 00:00:00,1001289337,24471016,1568,10,2656.933,0
2020-04-15 00:00:00,1001396452,30279305,210,1,118.785,0
2020-04-15 00:00:00,1001396452,30279305,277,0,0.0,0
2020-04-15 00:00:00,1001396452,30413682,444,1,73.875,0
2020-04-15 00:00:00,1001388197,30411164,8,0,0.0,0
2020-04-15 00:00:00,1001388197,30411163,24909,7,514.068,0
2020-04-15 00:00:00,1001388197,30411164,6902,18,5327.854,1
2020-04-15 00:00:00,1001396452,30145511,602,1,118.707,0
2020-04-15 00:00:00,1001396452,30279306,832,1,6.689,0
2020-04-15 00:00:00,1001396452,30145511,1315,2,110.164,0
2020-04-15 00:00:00,1001396452,30279306,2980,1,37.815,0
2020-04-15 00:00:00,1001289337,24471016,1623,0,0.0,0
2020-04-15 00:00:00,1001289337,24471016,2662,16,2791.028,0
2020-04-15 00:00:00,1001388197,30411163,8842,0,0.0,0
2020-04-15 00:00:00,1001396452,30279304,411,0,0.0,0
2020-04-15 00:00:00,1001396452,30299635,1662,3,159.585,0
2020-04-15 00:00:00,1001854178,30451316,1007,5,1956.252,0
2020-04-15 00:00:00,1001854178,30451317,8313,12,2201.025,0
2020-04-15 00:00:00,1001396452,30279304,606,1,46.848,0
2020-04-15 00:00:00,1001388197,30411163,335,0,0.0,0
2020-04-15 00:00:00,1001388197,30411163,22951,8,457.895,0
2020-04-15 00:00:00,1001396452,30299635,1155,2,167.161,0
2020-04-15 00:00:00,1001396452,30299635,2419,6,521.527,0
2020-04-15 00:00:00,1001396452,30279304,2697,10,516.055,0
2020-04-15 00:00:00,1001289337,24471016,1635,1,407.9,0
2020-04-15 00:00:00,1001388197,30411164,896,0,0.0,0
2020-04-15 00:00:00,1001388197,30411164,1029,0,0.0,0
2020-04-15 00:00:00,1001388197,30411164,1289,5,1308.324,1
2020-04-15 00:00:00,1001289337,24471016,1604,5,710.532,0
2020-04-15 00:00:00,1001388197,30411163,105743,3,457.751,0
2020-04-15 00:00:00,1001388197,30411163,16425,5,174.841,0
2020-04-15 00:00:00,1001388197,30411164,20430,6,1213.326,0
2020-04-15 00:00:00,1001289337,24471016,197,2,527.418,0
2020-04-15 00:00:00,1001289337,24471016,7645,11,418.456,0
2020-04-15 00:00:00,1001396452,30279304,1682,1,61.079,0
2020-04-15 00:00:00,1001388197,30411163,26713,14,1108.588,0
2020-04-15 00:00:00,1001388197,30411163,26876,12,983.311,0
2020-04-15 00:00:00,1001396452,30279304,1282,5,290.014,0
2020-04-15 00:00:00,1001396452,30279304,378,1,51.888,0
2020-04-15 00:00:00,1001396452,30413682,1699,0,0.0,0
2020-04-15 00:00:00,1001396452,30413682,1825,1,52.047,0
2020-04-15 00:00:00,1001396452,30279305,171,0,0.0,0
2020-04-15 00:00:00,1001396452,30279304,81,0,0.0,0
2020-04-15 00:00:00,1001396452,30279304,409,2,204.187,0
2020-04-15 00:00:00,1001396452,30279304,411,0,0.0,0
2020-04-15 00:00:00,1001854178,30451318,4505,15,2139.414,0
2020-04-15 00:00:00,1001388197,30411164,995,0,0.0,0
2020-04-15 00:00:00,1001388197,30411164,1889,2,312.27,1
2020-04-15 00:00:00,1001289337,24471016,4735,1,119.992,0
2020-04-15 00:00:00,1001854178,30451317,13088,21,3758.586,0
2020-04-15 00:00:00,1001388197,30411164,11320,16,5031.182,1
2020-04-15 00:00:00,1001396452,30299635,312,0,0.0,0
2020-04-15 00:00:00,1001388197,30411163,150187,38,4624.855,0
2020-04-15 00:00:00,1001289337,24471016,7129,5,217.877,0
2020-04-15 00:00:00,1001388197,30411163,16042,6,326.334,0
2020-04-15 00:00:00,1001388197,30411163,210063,62,3204.913,0
2020-04-15 00:00:00,1001289337,24471016,2032,4,645.222,1
2020-04-15 00:00:00,1001289337,24471016,3409,0,0.0,0
2020-04-15 00:00:00,1001388197,30411163,444,0,0.0,0
2020-04-15 00:00:00,1001396452,30279305,170,0,0.0,0
2020-04-15 00:00:00,1001396452,30413682,493,2,167.322,0
2020-04-15 00:00:00,1001396452,30413682,508,0,0.0,0
2020-04-15 00:00:00,1001396452,30413682,3923,2,172.963,0
2020-04-15 00:00:00,1001396452,30279305,242,0,0.0,0
2020-04-15 00:00:00,1001396452,30279304,444,3,270.204,0
2020-04-15 00:00:00,1001396452,30145511,1363,3,313.37,0
2020-04-15 00:00:00,1001388197,30411164,30802,28,5323.905,1
2020-04-15 00:00:00,1001289337,24471016,5162,2,306.942,0
2020-04-15 00:00:00,1001388197,30411164,2089,3,532.69,1
2020-04-15 00:00:00,1001396452,30279304,577,0,0.0,0
2020-04-15 00:00:00,1001396452,30136449,455,0,0.0,0
2020-04-15 00:00:00,1001396452,30279304,254,1,80.681,0
2020-04-15 00:00:00,1001854178,30451319,30176,45,9292.36,0
2020-04-15 00:00:00,1001388197,30411163,41489,23,2493.906,1
2020-04-15 00:00:00,1001854178,30451316,994,7,2327.445,0
2020-04-15 00:00:00,1001396452,30279304,551,2,171.808,0
2020-04-15 00:00:00,1001396452,30279304,1328,3,229.462,0
2020-04-15 00:00:00,1001396452,30354006,1180,0,0.0,0
2020-04-15 00:00:00,1001388197,30411164,5661,6,2433.143,0
2020-04-15 00:00:00,1001289337,24471016,15695,15,635.541,0
2020-04-15 00:00:00,1001388197,30411163,34765,5,552.343,0
2020-04-15 00:00:00,1001396452,30145511,188,1,92.212,0
2020-04-15 00:00:00,1001396452,30279304,300,1,97.373,0
2020-04-15 00:00:00,1001396452,30136449,649,0,0.0,0
2020-04-15 00:00:00,1001396452,30136449,634,0,0.0,0
2020-04-15 00:00:00,1001289337,24471016,1720,3,289.884,0
2020-04-15 00:00:00,1001289337,24471016,1978,1,36.715,0
2020-04-15 00:00:00,1001289337,24471016,10744,1,115.322,0
2020-04-15 00:00:00,1001388197,30411164,1209,0,0.0,0
2020-04-15 00:00:00,1001854178,30451318,11539,17,2717.17,0
2020-04-15 00:00:00,1001388197,30411163,6719,0,0.0,0
2020-04-15 00:00:00,1001388197,30411163,12851,2,125.971,0
2020-04-15 00:00:00,1001388197,30411163,41082,24,2707.574,0
2020-04-15 00:00:00,1001396452,30413682,182,1,66.376,0
2020-04-15 00:00:00,1001396452,30413683,5941,4,137.262,0
2020-04-15 00:00:00,1001854178,30451318,2849,4,727.363,0
2020-04-15 00:00:00,1001388197,30411164,14353,18,7780.076,0
2020-04-15 00:00:00,1001396452,30413682,183,0,0.0,0
2020-04-15 00:00:00,1001396452,30417042,531,0,0.0,0
